#,School Name,District,Block Name,UDISE ID
35593,P S KHARUAV,BALLIA,NAGARA,9630210101
35594,P S KHARWA,PRATAPGARH,BABAGANJ,9430212701
35595,P S KHARWAI,PRATAPGARH,MANDHATA,9431011601
35596,P S KHASARA,BALLIA,SEAR,9630110901
35597,P S KHASEPUR,BAHRAICH,JARWAL,9500110301
35598,P S KHASPUR I,AMBEDKAR NAGAR,TANDA,9480900701
35599,P S KHATA,BAREILLY,BHADPURA,9200610401
35600,P S KHATANA 1,GAUTAM BUDDHA NAGAR,DADRI,9100201201
35601,P S KHATANA 2,GAUTAM BUDDHA NAGAR,DADRI,9100201202
35602,P S KHATANPUR,PRATAPGARH,SHIVGARH,9431708801
35603,P S KHATAUTA,ETAH,AWAGARH,9170302601
35604,P S KHATIKAN PURWA,BAHRAICH,SHIV PUR,9500504803
35605,P S KHATIYA,ETAH,ALIGANJ,9170100601
35606,P S KHATMIPUR,AMBEDKAR NAGAR,RAMNAGAR,9480804101
35607,P S KHATOLA H KUWAR,BAREILLY,FATEHGANJ,9200706901
35608,P S KHATOLIA,BAHRAICH,FAKHAR PUR,9500307904
35609,P S KHATWARA-II,PRATAPGARH,BIHAR,9430301502
35610,P S KHAVA,ETAH,JAITHARA,9170507101
35611,P S KHAWASPUR,BALLIA,PANDAH,9630608101
35612,P S KHEDA I,ETAH,NIDHAULI KALAN,9170911701
35613,P S KHEDIA SURJI,ETAH,AWAGARH,9170306901
35614,P S KHEDIA ULDAPUR,ETAH,AWAGARH,9170307201
35615,P S KHEJURI NO.1,BALLIA,PANDAH,9630600101
35616,P S KHEJURI NO.3,BALLIA,PANDAH,9630600103
35617,P S KHEMAPUR,AMBEDKAR NAGAR,KATEHARI,9480504101
35618,P S KHEMAPUR,BALLIA,MANIAR,9630706802
35619,P S KHEMU NAGALA,BAREILLY,FARIDPUR,9201506601
35620,P S KHENWAR I,AMBEDKAR NAGAR,KATEHARI,9480508501
35621,P S KHENWAR II,AMBEDKAR NAGAR,KATEHARI,9480508502
35622,P S KHERA DUJANA,GAUTAM BUDDHA NAGAR,VISRAKH,9100101705
35623,P S KHERA HATHIPUR,GAUTAM BUDDHA NAGAR,VISRAKH,9100101401
35624,P S KHERAGVARAU,ETAH,JALESAR,9170607701
35625,P S KHERI 1,GAUTAM BUDDHA NAGAR,VISRAKH,9100102501
35626,P S KHERI 2,GAUTAM BUDDHA NAGAR,VISRAKH,9100102502
35627,P S KHERIYATAJ,ETAH,AWAGARH,9170301001
35628,P S KHERWA,BANDA,MAHUWA,9400302802
35629,P S KHETALPUR,BHADOI,BHADOHI,9710122201
35630,P S KHEWASAR,BALLIA,BANSDEEH,9630902701
35631,P S KHIJARPUR,KASGANJ,GANJ DUNDWARA,9720403701
35632,P S KHIJEER PUR,AMBEDKAR NAGAR,KATEHARI,9480502908
35633,P S KHIJIRPUR,MAU,RANIPUR,9620606502
35634,P S KHIJIRPUR,MAU,BADRAW,9620706002
35635,P S KHILAFATPUR,BAHRAICH,KAISER GANJ,9500206701
35636,P S KHIMPURA,BAREILLY,BHUTA,9200310201
35637,P S KHIRAULI,BALLIA,RASARA,9630302601
35638,P S KHIRI,BAHRAICH,SHIV PUR,9500508802
35639,P S KHIRIKOTHA,MAU,FATEHPUR MANDAON,9620805303
35640,P S KHIRIYA BANAR,ETAH,JAITHARA,9170500601
35641,P S KHIRIYA KHAVA,ETAH,JAITHARA,9170507001
35642,P S KHIRIYA PAMARAN,ETAH,ALIGANJ,9170109601
35643,P S KHIRIYA PATTI,KANSHIRAM NAGAR,SIDHPURA,9721400701
35644,P S KHIRKHAND,MAU,RANIPUR,9620601801
35645,P S KHIRNI,BAREILLY,RICHHA(DAMKHODA),9200504701
35646,P S KHITAULI,KANSHIRAM NAGAR,SAHAVAR,9721101801
35647,P S KHITAUSA,BAREILLY,BHOJIPURA,9201102801
35648,P S KHITAUSA GAUTIYA,BAREILLY,BHOJIPURA,9201109901
35649,P S KHODNA KALAN,GAUTAM BUDDHA NAGAR,VISRAKH,9100105101
35650,P S KHODNA KHURD,GAUTAM BUDDHA NAGAR,VISRAKH,9100102701
35651,P S KHODNA KHURD 2,GAUTAM BUDDHA NAGAR,VISRAKH,9100102702
35652,P S KHODPUR,PRATAPGARH,KUNDA,9430702702
35653,P S KHOHI,BANDA,MAHUWA,9400304202
35654,P S KHOJ PUR,KASGANJ,SAHAVAR,9721102601
35655,P S KHOJATPUR,AMBEDKAR NAGAR,KATEHARI,9480505101
35656,P S KHORAULI,BALLIA,BANSDEEH,9630903001
35657,P S KHORIA,AMBEDKAR NAGAR,KATEHARI,9480507504
35658,P S KHRARGADI,MAU,RATANPURA,9620105202
35659,P S KHRGAPUR,PRATAPGARH,BIHAR,9430301601
35660,P S KHUDAGANJ,BAREILLY,MIRGANJ,9200201801
35661,P S KHUDATAL,KANSHIRAM NAGAR,SAHAVAR,9721101701
35662,P S KHUJHI,PRATAPGARH,MANDHATA,9431001401
35663,P S KHUJHI KALA,PRATAPGARH,BABA BHELKHARNATH,9431911801
35664,P S KHUKHUNDWA,MAU,KOPAGANG,9620900201
35665,P S KHUKHUTARA,AMBEDKAR NAGAR,TANDA,9480905601
35666,P S KHULASPUR,AMBEDKAR NAGAR,AKBARPUR,9480124701
35667,P S KHULI TAHARPUR,BAREILLY,ALAMPUR,9201711001
35668,P S KHURAHAT - 1,MAU,RANIPUR,9620600401
35669,P S KHURAHAT - 2,MAU,RANIPUR,9620600402
35670,P S KHURKHURI,AMBEDKAR NAGAR,TANDA,9480903303
35671,P S KHURRAM PUR,KASGANJ,KASGANJ,9720707501
35672,P S KHURRAMPUR,BAREILLY,FATEHGANJ,9200700102
35673,P S KHURUHUJI,PRATAPGARH,KALAKANKER,9430603601
35674,P S KHUSHALGARH,PRATAPGARH,GAURA,9431812501
35675,P S KHUSHIYALGANJ,PRATAPGARH,MANDHATA,9431001002
35676,P S KHUSHRAI,ETAH,AWAGARH,9170300201
35677,P S KHUSIPURA,MUZAFFARNAGAR,MORNA,9021302404
35678,P S KHUTA BAHORAKHA NO.2,BALLIA,SEAR,9630106802
35679,P S KHUTA BAHORAKHA NO1,BALLIA,SEAR,9630106801
35680,P S KHUTAHAN BARAGOAN,BALLIA,MANIAR,9630702606
35681,P S KHUTIYA,BAREILLY,BAHERI,9201401701
35682,P S KHUTIYANA,ETAH,SHEETAL PUR,9171301201
35683,P S KHWAJAGI PUR,ETAH,MARHARA,9170804201
35684,P S KHWAJAPUR,AMBEDKAR NAGAR,RAMNAGAR,9480808702
35685,P S KHYORAJPUR,BAREILLY,ALAMPUR,9201713401
35686,P S KICHHUTI,AMBEDKAR NAGAR,BHEETI,9480304701
35687,P S KIDAUNA,BAREILLY,MAJHGAWAN,9201005001
35688,P S KIDHAOLI-1,PRATAPGARH,BABAGANJ,9430201501
35689,P S KILA I,BAREILLY,AONLA,9201200702
35690,P S KILA II,BAREILLY,AONLA,9201200701
35691,P S KILAI,PRATAPGARH,AASPUR-DEOSARA,9430110901
35692,P S KILAR MAU,ETAH,SHEETAL PUR,9171313201
35693,P S KILAUNI RAFAT PUR (C),KASGANJ,KASGANJ,9720705301
35694,P S KILLI,MAINPURI,BEWAR,9180512606
35695,P S KINAUDHI KHAIRABAD,ETAH,ALIGANJ,9170102201
35696,P S KINAVA,KASGANJ,KASGANJ,9720704301
35697,P S KINGHARIYANPURWA,BAHRAICH,NAWAB GANJ,9501213101
35698,P S KIRATPUR,BAREILLY,ALAMPUR,9201711901
35699,P S KIRATPUR DHIRI,BAREILLY,BHUTA,9200310501
35700,P S KIRATPUR PAREWA,BAREILLY,FARIDPUR,9201506501
35701,P S KIRIHARAPUR,BALLIA,SEAR,9630109101
35702,P S KIRTAN PUR,BAHRAICH,TAJWA PUR,9500705701
35703,P S KIRTIPUR,BHADOI,SURIYAVAN,9710315401
35704,P S KIRTUPUR,BALLIA,SEAR,9630105103
35705,P S KISHAN GANJ,BAHRAICH,MAHSI,9500409701
35706,P S KISHAN GARH TALIYA,ETAH,SHEETAL PUR,9171305203
35707,P S KISHANPUR,BAREILLY,RAMNAGAR,9200104101
35708,P S KISHANSINGHPUR,BAREILLY,MAJHGAWAN,9201002601
35709,P S KISHAPUR LOYA,ETAH,SHEETAL PUR,9171301401
35710,P S KISHORGANJ,BALLIA,NAGARA,9630207401
35711,P S KISHUN GAON,BAHRAICH,NAWAB GANJ,9501210201
35712,P S KISHUN PUR,BAHRAICH,RISIA,9500910702
35713,P S KISHUN PUR MEETHA,BAHRAICH,SHIV PUR,9500509001
35714,P S KISHUNIPUR,BALLIA,DUBAHAR,9631405201
35715,P S KISHUNIPUR,BALLIA,BANSDEEH,9630910901
35716,P S KISHUNIPUR,AMBEDKAR NAGAR,KATEHARI,9480514001
35717,P S KISHUNPATTI,AMBEDKAR NAGAR,AKBARPUR,9480123901
35718,P S KISHUNPUR KABIRAHA,AMBEDKAR NAGAR,BHIYAON,9480406801
35719,P S KISHUNPURA,JALAUN,RAMPURA,9350908701
35720,P S KITAUNA,BAREILLY,RAMNAGAR,9200103101
35721,P S KITIYA AMBEDKAR NAGAR,BALLIA,NAGARA,9630201007
35722,P S KLANI,PRATAPGARH,MANDHATA,9431000701
35723,P S KLARI,BAREILLY,VITHARI CHAINPUR,9201810101
35724,P S KLAYANPUR,PRATAPGARH,BABAGANJ,9430200901
35725,P S KMAIPUR,PRATAPGARH,SADAR,9431300501
35726,P S KNAWAN,PRATAPGARH,BABAGANJ,9430200801
35727,P S KOCHHIYA,BHADOI,SURIYAVAN,9710317402
35728,P S KODAI,BALLIA,NAVANAGAR,9630506701
35729,P S KODAI,BALLIA,NAGARA,9630209801
35730,P S KODAIE,BALLIA,HANUMANGANJ,9631306901
35731,P S KODAR,MAU,RANIPUR,9620604001
35732,P S KODARA,MAU,KOPAGANG,9620906002
35733,P S KODARI BHARAUTI,MAU,BADRAW,9620705503
35734,P S KODARKHURD,PRATAPGARH,BABAGANJ,9430201301
35735,P S KODRI,BAHRAICH,TAJWA PUR,9500707101
35736,P S KODRI,PRATAPGARH,MANGRAURA,9431102503
35737,P S KOHALI,BAHRAICH,KAISER GANJ,9500209801
35738,P S KOHNI,BAREILLY,ALAMPUR,9201711301
35739,P S KOHRHA,PRATAPGARH,SADAR,9431301201
35740,P S KOHRHAUR,PRATAPGARH,MANGRAURA,9431101901
35741,P S KOILARA,BHADOI,AURAI,9710421101
35742,P S KOINDA,AMBEDKAR NAGAR,AKBARPUR,9480109301
35743,P S KOIRAUNA 1,BHADOI,DEEGH,9710513401
35744,P S KOKALMAU,BHADOI,SURIYAVAN,9710319101
35745,P S KOL BAJARDEEH,PRATAPGARH,SADWA-CHANDRIKA,9431505001
35746,P S KOLAILA NAVEEN,BAHRAICH,MAHSI,9500403502
35747,P S KOLGARAHA,PRATAPGARH,SADWA-CHANDRIKA,9431505101
35748,P S KOLHUA,MAU,DOHRIGHAT,9620305001
35749,P S KOLKALA,BALLIA,BANSDEEH,9630910102
35750,P S KOLKALA VIND BASTI,BALLIA,BANSDEEH,9630910104
35751,P S KOLVAR,BALLIA,NAGARA,9630218504
35752,P S KONDARI,BALRAMPUR,GAINSARI,9522313001
35753,P S KONDER,BARABANKI,BANI KODAR,9460504304
35754,P S KONDHA,KASGANJ,AMAPUR,9720208201
35755,P S KOP,BALLIA,RASARA,9630304701
35756,P S KOPA,PRATAPGARH,AASPUR-DEOSARA,9430101901
35757,P S KOPA,PRATAPGARH,SADAR,9431301101
35758,P S KOPAGANJ-1,MAU,KOPAGANG,9620900101
35759,P S KOPWA,BALLIA,GARWAR,9631103501
35760,P S KOPWA BAHADURPUR,BALLIA,GARWAR,9631103601
35761,P S KORARA,AMBEDKAR NAGAR,AKBARPUR,9480122802
35762,P S KORARA,AMBEDKAR NAGAR,BASKHARI,9480202301
35763,P S KORARA BADKAPURA,BALLIA,CHILKAHAR,9630407804
35764,P S KORAULI,MAU,DOHRIGHAT,9620301602
35765,P S KORHI-I,PRATAPGARH,BIHAR,9430301401
35766,P S KORHI-II,PRATAPGARH,BIHAR,9430301402
35767,P S KORHOOPUR,BALLIA,CHILKAHAR,9630406901
35768,P S KORI PURWA,SHRAWASTI,JAMUNHA,9510408302
35769,P S KOT,GAUTAM BUDDHA NAGAR,DADRI,9100205101
35770,P S KOT,BALLIA,HANUMANGANJ,9631300901
35771,P S KOT DERI,GAUTAM BUDDHA NAGAR,DADRI,9100205102
35772,P S KOTABHAWANIGANJ,PRATAPGARH,BABAGANJ,9430201401
35773,P S KOTH,BALLIA,NAVANAGAR,9630504801
35774,P S KOTHA-II,PRATAPGARH,SADWA-CHANDRIKA,9431505202
35775,P S KOTHHRA,PRATAPGARH,GAURA,9431801401
35776,P S KOTHIA,BALLIA,GARWAR,9631108103
35777,P S KOTHIYA,BALLIA,NAGARA,9630209701
35778,P S KOTHIYAR,PRATAPGARH,PATTI,9431210003
35779,P S KOTIA ASHRAFPUR,AMBEDKAR NAGAR,JAHANGIRGANJ,9480703701
35780,P S KOTIA-II,BAHRAICH,MAHSI,9500405002
35781,P S KOTIYA,MAU,DOHRIGHAT,9620302906
35782,P S KOTIYARMGRAGH-I,PRATAPGARH,AASPUR-DEOSARA,9430101701
35783,P S KOTIYARMGRAGH-II,PRATAPGARH,AASPUR-DEOSARA,9430101702
35784,P S KOTRA,KASGANJ,KASGANJ,9720710601
35785,P S KOTUPUR,AMBEDKAR NAGAR,BASKHARI,9480200801
35786,P S KOTWA,BAHRAICH,SHIV PUR,9500508701
35787,P S KOTWA,AMBEDKAR NAGAR,BHIYAON,9480400201
35788,P S KOTWA,BALLIA,GARWAR,9631101701
35789,P S KOTWA KOPDA,MAU,KOPAGANG,9620906601
35790,P S KOTWA MAHMADPUR,AMBEDKAR NAGAR,AKBARPUR,9480101501
35791,P S KOTWA NARAYANPUR NO.1,BALLIA,SOHAWN,9631202601
35792,P S KOTWA SEEHMAYEE,AMBEDKAR NAGAR,AKBARPUR,9480104503
35793,P S KOTWA SUKULPUR,PRATAPGARH,LALGANJ,9430802301
35794,P S KOTWAL KHURD,BAHRAICH,FAKHAR PUR,9500305701
35795,P S KOTWARI,BALLIA,RASARA,9630307401
35796,P S KOURAHI II,AMBEDKAR NAGAR,RAMNAGAR,9480806302
35797,P S KOYALA RAM BABA,BALLIA,BAIRIA,9631608902
35798,P S KREANI,PRATAPGARH,BIHAR,9430300801
35799,P S KRENTI-I,PRATAPGARH,KUNDA,9430700801
35800,P S KRENTI-II,PRATAPGARH,KUNDA,9430700802
35801,P S KRISHANPURA,BAREILLY,MAJHGAWAN,9201011601
35802,P S KRISHNA NAGAR,BALLIA,REVATI,9631002105
35803,P S KSERUWA CHAUHAN BASTI,PRATAPGARH,SHIVGARH,9431700703
35804,P S KSWA LATIFPUR,PRATAPGARH,RAMPUR-SANGRAMGARH,9431600801
35805,P S KTRA SANGRAMSIN,PRATAPGARH,LALGANJ,9430801601
35806,P S KTRAULI,PRATAPGARH,GAURA,9431800801
35807,P S KUANGAON,AURAIYA,AURAIYA,9320102801
35808,P S KUCHA DAYAM KHAN,ETAH,ALIGANJ,9170105201
35809,P S KUCHAHARA LALA KA BAAG,BALLIA,SEAR,9630108002
35810,P S KUCHARANI,KASGANJ,SIDHPURA,9721401401
35811,P S KUCHILA 1,HARDOI,SANDI,9254107327
35812,P S KUDA,PRATAPGARH,BIHAR,9430309501
35813,P S KUDAHANI - 1,MAU,BADRAW,9620706201
35814,P S KUDAHANI - 2,MAU,BADRAW,9620706202
35815,P S KUDAISHA HRIDAYPUR,ETAH,ALIGANJ,9170105401
35816,P S KUDASPARA,BAHRAICH,FAKHAR PUR,9500307001
35817,P S KUDAUNI,BAHRAICH,KAISER GANJ,9500203501
35818,P S KUDDHA,BAREILLY,ALAMPUR,9201700601
35819,P S KUDHA,ETAH,ALIGANJ,9170106701
35820,P S KUDHAR (C),KASGANJ,SORON,9721502501
35821,P S KUDHVA SECOND,BASTI,KUDRAHA,9551005302
35822,P S KUEYA RAMPUR,BAREILLY,BHUTA,9200308301
35823,P S KUIYA RAM SAHAY,BAREILLY,BHADPURA,9200602403
35824,P S KUKRAYA RATANPUR,ETAH,JAITHARA,9170500801
35825,P S KUKURAHA,BALLIA,CHILKAHAR,9630402101
35826,P S KUKUWAR,PRATAPGARH,PATTI,9431201001
35827,P S KULAHRIA,BALLIA,SOHAWN,9631207401
35828,P S KULCHHA,BAREILLY,MIRGANJ,9200202001
35829,P S KULHAPUR BUJURG,ETAH,ALIGANJ,9170101101
35830,P S KULHIA PATTI,AMBEDKAR NAGAR,JALALPUR,9480606501
35831,P S KULHIPUR,PRATAPGARH,MANDHATA,9431012001
35832,P S KULLI,KASGANJ,SIDHPURA,9721402901
35833,P S KUMAHAILA,BALLIA,REVATI,9631007401
35834,P S KUMBHAPUR,PRATAPGARH,SANGIPUR,9431401401
35835,P S KUMBHI AAEMA,PRATAPGARH,SANGIPUR,9431401501
35836,P S KUMBHI DEEHA,PRATAPGARH,SANGIPUR,9431401601
35837,P S KUMHAILA,BALLIA,HANUMANGANJ,9631304601
35838,P S KUMHAPUR,KANPUR DEHAT,AMARAUDHA,9330209708
35839,P S KUMHARAUA (C),KASGANJ,SORON,9721506701
35840,P S KUMHIA,BALLIA,BERUARBARI,9630800101
35841,P S KUMHIYA MISHRVALIYA,BASTI,BANKATI,9550411801
35842,P S KUNAITHA,ETAH,SHEETAL PUR,9171308401
35843,P S KUNDADOL,BANDA,JASPURA,9400800902
35844,P S KUNDAN PUR,ETAH,SHEETAL PUR,9171309701
35845,P S KUNDANPUR,PRATAPGARH,PATTI,9431213701
35846,P S KUNDAVA,BAHRAICH,MIHIN PURVA,9501101001
35847,P S KUNDIDEEH,BALLIA,NAVANAGAR,9630505801
35848,P S KUNDMAN BANNO BEGUM,BAREILLY,BHADPURA,9200607302
35849,P S KUNDRA,BAREILLY,RICHHA(DAMKHODA),9200501501
35850,P S KUNDVA-II,BAHRAICH,MIHIN PURVA,9501101002
35851,P S KUNJALPUR,ETAH,JALESAR,9170612301
35852,P S KUNNANPUR,SHRAWASTI,HARIHARPUR RANI,9510210901
35853,P S KUNVA,PRATAPGARH,SADWA-CHANDRIKA,9431505401
35854,P S KUNWAR PUR,KASGANJ,SORON,9721509601
35855,P S KUNWAR PUR (C),KASGANJ,SAHAVAR,9721107001
35856,P S KUNWAR PURWA,MAU,FATEHPUR MANDAON,9620801901
35857,P S KUNWARPUR,ETAH,JAITHARA,9170503501
35858,P S KUNWARPUR NAGARIYA,ETAH,SAKEET,9171208301
35859,P S KUNWARPUR RIJOR,ETAH,SAKEET,9171203401
35860,P S KURADEEH,PRATAPGARH,SHIVGARH,9431708701
35861,P S KURAMAI,KASGANJ,KASGANJ,9720708301
35862,P S KURAUNA,BHADOI,AURAI,9710405601
35863,P S KUREJI,BALLIA,CHILKAHAR,9630405601
35864,P S KUREM,BALLIA,RASARA,9630300201
35865,P S KURHA MOHD. GARH II,AMBEDKAR NAGAR,AKBARPUR,9480113402
35866,P S KURHAVA,BHADOI,DEEGH,9710514301
35867,P S KURIA CHITOUNA,AMBEDKAR NAGAR,KATEHARI,9480502801
35868,P S KURIYA,BALLIA,DUBAHAR,9631404702
35869,P S KURKI BAZAR,AMBEDKAR NAGAR,AKBARPUR,9480100901
35870,P S KURMAICHA,BHADOI,DEEGH,9710500601
35871,P S KURMI DEEHA,AMBEDKAR NAGAR,KATEHARI,9480509301
35872,P S KURMI PURA,BALLIA,SEAR,9630114501
35873,P S KURMINPURWA,BAHRAICH,BALHA,9501007103
35874,P S KURMIPUR(MATHIA),AMBEDKAR NAGAR,BHIYAON,9480412801
35875,P S KURMIPURA,BALLIA,SEAR,9630104403
35876,P S KURMIYAN JAKHAMAI,PRATAPGARH,KUNDA,9430702202
35877,P S KURMURI,BAREILLY,BHUTA,9200301601
35878,P S KURTHIJAFARPUR,MAU,KOPAGANG,9620901001
35879,P S KURWA,BHADOI,ABHOLI,9710700801
35880,P S KUSADHI,ETAH,SHEETAL PUR,9171310601
35881,P S KUSAHIL BAZAR,PRATAPGARH,KUNDA,9430701001
35882,P S KUSAIT (GANESHPUR),ETAH,AWAGARH,9170307504
35883,P S KUSAUL,KASGANJ,GANJ DUNDWARA,9720403601
35884,P S KUSAUR,BAHRAICH,CHITTAURA,9500812001
35885,P S KUSAURA,BHADOI,SURIYAVAN,9710308301
35886,P S KUSAURI KHURD,BALLIA,REVATI,9631007801
35887,P S KUSEMAR,PRATAPGARH,BABAGANJ,9430208901
35888,P S KUSHA PASCHIM,PRATAPGARH,BABAGANJ,9430213201
35889,P S KUSHAHA,MAU,FATEHPUR MANDAON,9620804202
35890,P S KUSHAHA BHANR,BALLIA,SEAR,9630114101
35891,P S KUSHAHA BRAHMAN,BALLIA,SEAR,9630108601
35892,P S KUSHAHA BUJURG,BALLIA,RASARA,9630310101
35893,P S KUSHAHA KHURD,BALLIA,RASARA,9630304301
35894,P S KUSHAHA RASIDPUR,BALLIA,SEAR,9630106501
35895,P S KUSHAHAN,BALLIA,MANIAR,9630707901
35896,P S KUSHHAS,BALLIA,GARWAR,9631109301
35897,P S KUSHIYARA,BHADOI,TOWN AREA BHADOHI,9710600101
35898,P S KUSHWAHA BASTI NASIRPUR,BALLIA,RASARA,9630308202
35899,P S KUSHWAPUR,PRATAPGARH,KALAKANKER,9430603701
35900,P S KUSMI,PRATAPGARH,SADAR,9431300901
35901,P S KUSUM KHOR,AMBEDKAR NAGAR,JALALPUR,9480611501
35902,P S KUSUMHA,DEORIA,LAR,9601409703
35903,P S KUTHILA,KANNAUJ,SAURIKH,9300506106
35904,P S KUTHILA LAIK PUR,ETAH,SHEETAL PUR,9171311501
35905,P S KUTHLA,BAREILLY,FARIDPUR,9201510401
35906,P S KUTILIYA,PRATAPGARH,SADAR,9431304303
35907,P S KUTIYAWA,AMBEDKAR NAGAR,AKBARPUR,9480124401
35908,P S KUTTUPUR,AMBEDKAR NAGAR,BASKHARI,9480201404
35909,P S KUTUB PUR,KANSHIRAM NAGAR,KASGANJ,9720706601
35910,P S KUTUBPUR,MAU,FATEHPUR MANDAON,9620803202
35911,P S KUTUBUDIN PUR,BAHRAICH,NAWAB GANJ,9501201601
35912,P S KUVAT GANJ,ETAH,MARHARA,9170802001
35913,P S KUWA BHARI,BAHRAICH,BALHA,9501004102
35914,P S KUWANDANDA,BAREILLY,BHUTA,9200300701
35915,P S KUWANDANDA DHIMANI,BAREILLY,BHOJIPURA,9201104801
35916,P S KUWARPUR,BAREILLY,MAJHGAWAN,9201000901
35917,P S KUWARPUR,BHADOI,SURIYAVAN,9710324201
35918,P S KUWARPUR,BAREILLY,VITHARI CHAINPUR,9201810701
35919,P S KUWARPUR BANJARIYA,BAREILLY,VITHARI CHAINPUR,9201801801
35920,P S KUWARPUR DAN KUWAR,BAREILLY,BHADPURA,9200601001
35921,P S KUWARPUR GIRLS,BAREILLY,BAREILLY TOWN,9201902702
35922,P S KYARA,BAREILLY,KYARA,9200800101
35923,P S KYONA SURATPUR,BAREILLY,MAJHGAWAN,9201011901
35924,P S LABEDA,BAREILLY,RICHHA(DAMKHODA),9200509901
35925,P S LABHAPAR,AMBEDKAR NAGAR,JALALPUR,9480613401
35926,P S LABHARI,BAREILLY,MAJHGAWAN,9201008701
35927,P S LABHARI,BAREILLY,MIRGANJ,9200206501
35928,P S LABHENTA,ETAH,SHEETAL PUR,9171309101
35929,P S LABHER(C),KASGANJ,GANJ DUNDWARA,9720407301
35930,P S LABKARA,BALLIA,RASARA,9630313602
35931,P S LACHACHHAPUR,BHADOI,BHADOHI,9710110001
35932,P S LADAM PUR KATARA,ETAH,ALIGANJ,9170114101
35933,P S LADANPUR,MAU,KOPAGANG,9620905201
35934,P S LADDUPUR,BALLIA,SOHAWN,9631207501
35935,P S LADHOLI (C),KASGANJ,PATIYALI,9721009001
35936,P S LADHUAI,MAU,FATEHPUR MANDAON,9620807401
35937,P S LADILAPUR,AMBEDKAR NAGAR,RAMNAGAR,9480813401
35938,P S LADPUR,BAREILLY,BHOJIPURA,9201100601
35939,P S LADPUR MIRJAPUR,BAREILLY,BHUTA,9200303301
35940,P S LAGUTIYA,ETAH,JAITHARA,9170512701
35941,P S LAHAR,BAREILLY,ALAMPUR,9201710701
35942,P S LAHARPUR,BAHRAICH,NAWAB GANJ,9501204401
35943,P S LAHGAIYA,ETAH,ALIGANJ,9170110601
35944,P S LAHILWARA,BASTI,KAPTANGANJ,9550211901
35945,P S LAHSANI CHAUHAN TOLA,BALLIA,NAGARA,9630204006
35946,P S LAHURADEEH CHAUHAN BASTI,BALLIA,RASARA,9630300601
35947,P S LAIRODONWAR,MAU,KOPAGANG,9620905001
35948,P S LAKHAHIYA,BAHRAICH,NAWAB GANJ,9501205001
35949,P S LAKHAMI PUR,ETAH,AWAGARH,9170307401
35950,P S LAKHAMPUR,BAREILLY,BHOJIPURA,9201102101
35951,P S LAKHANI,MAU,GHOSI,9620504401
35952,P S LAKHANIYAN,AMBEDKAR NAGAR,JALALPUR,9480607801
35953,P S LAKHANO,BHADOI,GYANPUR,9710212101
35954,P S LAKHANPUR,AURAIYA,BHAGYANAGAR,9320610101
35955,P S LAKHANPUR,AMBEDKAR NAGAR,BASKHARI,9480200401
35956,P S LAKHANPURA,ETAH,ALIGANJ,9170100901
35957,P S LAKHANSENPUR,PRATAPGARH,LALGANJ,9430805501
35958,P S LAKHAPUR,PRATAPGARH,MANDHATA,9431008901
35959,P S LAKHAPUR,ETAH,SAKEET,9171208801
35960,P S LAKHAURA,BAREILLY,KYARA,9200802701
35961,P S LAKHECHANPUR,AMBEDKAR NAGAR,KATEHARI,9480503402
35962,P S LAKHIMPUR,BAREILLY,SHERGARH,9200907901
35963,P S LAKHIPUR,PRATAPGARH,AASPUR-DEOSARA,9430108101
35964,P S LAKHIPUR,PRATAPGARH,BABAGANJ,9430207305
35965,P S LAKHIPUR,MAU,GHOSI,9620503601
35966,P S LAKHMIPUR,AMBEDKAR NAGAR,RAMNAGAR,9480808101
35967,P S LAKHMIPUR,AMBEDKAR NAGAR,BHIYAON,9480404301
35968,P S LAKHNAPUR BETAURA,BAHRAICH,MAHSI,9500406701
35969,P S LAKHNAPUR KHAS,BAHRAICH,MAHSI,9500406601
35970,P S LAKHNUDEEH,PRATAPGARH,AASPUR-DEOSARA,9430107901
35971,P S LAKHPUR,BALLIA,BELAHARI,9631505201
35972,P S LAKHUSARAY DANDARI,BALLIA,NAGARA,9630212901
35973,P S LAKHWALIYA,BALLIA,SEAR,9630115901
35974,P S LAKKHA BAUNDI,BAHRAICH,TAJWA PUR,9500702601
35975,P S LAKKHUPUR,MAU,PARDAHA,9620401906
35976,P S LAKSHAMAN CHHAPRA,BALLIA,MURLI CHHAPRA,9631700201
35977,P S LAKSHMAN PUR,BAHRAICH,SHIV PUR,9500506201
35978,P S LAKSHMANPUR,BALLIA,SOHAWN,9631204401
35979,P S LAKSHMANPUR-II,BAHRAICH,NAWAB GANJ,9501205601
35980,P S LAKURI,PRATAPGARH,RAMPUR-SANGRAMGARH,9431606001
35981,P S LAL GADHI (NARAURA),ETAH,AWAGARH,9170306203
35982,P S LALA KA PURA,BALLIA,CHILKAHAR,9630402204
35983,P S LALA MOHAMMADPUR,AMBEDKAR NAGAR,AKBARPUR,9480101601
35984,P S LALA TOLA,BALLIA,REVATI,9631006601
35985,P S LALABABA KA DERA,BANDA,JASPURA,9400800204
35986,P S LALAHUT,ETAH,JAITHARA,9170500901
35987,P S LALAI BAGH,BAHRAICH,SHIV PUR,9500502604
35988,P S LALAK PURWA,BAHRAICH,BALHA,9501011201
35989,P S LALAPUR,BARABANKI,BANI KODAR,9460502203
35990,P S LALATELIPURWA,BAHRAICH,PAYAGPUR,9501406703
