District,School,Block,UDISE ID,Saplings
SONBHADRA,P.S. MAGARDAHA (JHAROKALA),DUDHI,09700202608,23
SONBHADRA,P.S. PALBASTI (JHAROKALA),DUDHI,09700202609,15
SONBHADRA,P.S. MATIHARI PAHADI (JHAROKALA),DUDHI,09700202610,25
SONBHADRA,P.S. KANHAIYA GHUTARA (JHAROKALA),DUDHI,09700202611,9
SONBHADRA,P.S. SATGADAIYA (MANBASA),DUDHI,09700202612,52
SONBHADRA,P.S. MANBASA MUKHYA (MANBASA),DUDHI,09700202613,18
SONBHADRA,P.S. RAHILVARITOLA (MANBASA),DUDHI,09700202614,31
SONBHADRA,P.S. RAJA PAHAD (KARAMDAND),DUDHI,09700202615,15
SONBHADRA,GOVT. GIRLS HIGH SCHOOL JHAROKALA,DUDHI,09700202616,86
SONBHADRA,P.S.JHARO KHURD,DUDHI,09700202701,49
SONBHADRA,P.S.MANBSA,DUDHI,09700202702,29
SONBHADRA,U.P.S. PALBASTI,DUDHI,09700202703,50
SONBHADRA,P.S. PALBASTI LILASI MOAD (JHAROKHURD),DUDHI,09700202704,18
SONBHADRA,P.S. AJAG GHUTARA (KARRI),DUDHI,09700202705,21
SONBHADRA,P.S. GAUHATOLA (KARRI),DUDHI,09700202706,17
SONBHADRA,COMPOSITE SCHOOL JHARO KHURD (JHAROKHURD),DUDHI,09700202707,16
SONBHADRA,P.S. JHARAELTOLA (GULALJHARIYA),DUDHI,09700202802,21
SONBHADRA,COMPOSITE SCHOOL KATAUDHI,DUDHI,09700202902,55
SONBHADRA,P.S. BIYADANDI (KATAUDHI),DUDHI,09700202903,6
SONBHADRA,P.S. MALADHORHA (KATAUDHI),DUDHI,09700202904,34
SONBHADRA,P.S. BICHHI DANDI (KATAUDHI),DUDHI,09700202905,8
SONBHADRA,P.S. PATERIKHOLI (KATAUDHI),DUDHI,09700202906,26
SONBHADRA,P.S. ANJANITOLA,DUDHI,09700203002,16
SONBHADRA,COMPOSITE SCHOOL MAJHAULI,DUDHI,09700203003,76
SONBHADRA,P.S. BELDANDI,DUDHI,09700203004,16
SONBHADRA,P.S. BASKATAWATOLA (MAJHAULI),DUDHI,09700203005,15
SONBHADRA,P.S. GARERITOLA (MAJHAULI),DUDHI,09700203006,18
SONBHADRA,P.S. GAURATOLA (MAJHAULI),DUDHI,09700203007,24
SONBHADRA,P.S. PANIKATOLA (MAJHAULI),DUDHI,09700203008,11
SONBHADRA,COMPOSITE SCHOOL MURATA,DUDHI,09700203102,26
SONBHADRA,P.S. DHARANTOLA,DUDHI,09700203103,13
SONBHADRA,P.S. BEECHTOLA (MURATA),DUDHI,09700203104,17
SONBHADRA,P.S.PURNWAS CHATRA MAHUARIYA,DUDHI,09700203202,25
SONBHADRA,COMPOSITE SCHOOL MAHUARIYA,DUDHI,09700203203,11
SONBHADRA,P.M.S. PUNRVAS KSHETRA MAHUARIYA,DUDHI,09700203204,7
SONBHADRA,COMPOSITE SCHOOL TURRIDEEH,DUDHI,09700203205,41
SONBHADRA,P.S. BEECHTOLA (MAHUARIYA),DUDHI,09700203206,10
SONBHADRA,P.S.SARDIHA,DUDHI,09700203301,5
SONBHADRA,P.S. SAYAL,DUDHI,09700203302,46
SONBHADRA,P.S.PATRIHA,DUDHI,09700203401,45
SONBHADRA,P.M.S. PATRIHA,DUDHI,09700203402,47
SONBHADRA,P.S. KHADITOLA (PATRIHA),DUDHI,09700203403,25
SONBHADRA,P.S. MAHUATOLA (PATRIHA),DUDHI,09700203404,10
SONBHADRA,P.S. VIYARBASTI (PATRIHA),DUDHI,09700203405,47
SONBHADRA,P.S. BRAHMAN BASTI (HEERACHAK),DUDHI,09700203406,52
SONBHADRA,P.S. BHUEYA BASTI (HEERACHAK),DUDHI,09700203407,30
SONBHADRA,P.S.BAOM,DUDHI,09700203501,11
SONBHADRA,P.S. AGARIYABASTI (BOM-2),DUDHI,09700203502,1
SONBHADRA,P.S. HARIJAN BASTI (BOM),DUDHI,09700203503,14
SONBHADRA,P.S.JATA JUAA,DUDHI,09700203601,52
SONBHADRA,U.P.S.JATA JUAA,DUDHI,09700203602,2
SONBHADRA,P.S. JATAJUA PURVI (JATAJUA),DUDHI,09700203603,2
SONBHADRA,P.S.BAGHBIYANI,DUDHI,09700203702,53
SONBHADRA,COMPOSITE SCHOOL JORUKHAN,DUDHI,09700203703,18
SONBHADRA,P.S. GHASIYABASTI (JORUKHAND),DUDHI,09700203705,40
SONBHADRA,P.S. KENAKHANDI (JORUKHAND),DUDHI,09700203706,1
SONBHADRA,COMPOSITE SCHOOL JORUKHAND MADHYA,DUDHI,09700203707,49
SONBHADRA,P.S. VYAVAHAR DAMAR (JORUKHAN),DUDHI,09700203708,25
SONBHADRA,JAGDISHWAR PUBLIC  I.C. JORU KHAR,DUDHI,09700203709,1
SONBHADRA,P.S.MAHULI,DUDHI,09700203801,71
SONBHADRA,K.P.M.S.MAHULI,DUDHI,09700203804,95
SONBHADRA,P.M.S.MAHULI,DUDHI,09700203805,49
SONBHADRA,P.S. DOMGADAITOLA,DUDHI,09700203809,9
SONBHADRA,ADARSH INTER COLLEGE,,09700203810,9
SONBHADRA,P.S. TAHARIYAKHOLI (MAHULI),DUDHI,09700203811,21
SONBHADRA,P.S.KORAGI,DUDHI,09700204001,24
SONBHADRA,COMPOSITE SCHOOL PARASPANI,DUDHI,09700204102,25
SONBHADRA,COMPOSITE SCHOOL GHIWAHI,DUDHI,09700204202,9
SONBHADRA,P.S.KARAHIYA,KONE,09700204301,1
SONBHADRA,P.S.NAWATOLA WASIN,KONE,09700204302,1
SONBHADRA,P.M.S.KARAHIYA,KONE,09700204303,5
SONBHADRA,P.S. GHICHORWA,KONE,09700204304,15
SONBHADRA,P.M.S. AOURADANDI,KONE,09700204306,21
SONBHADRA,COMPOSITE SCHOOL DHARANVA,KONE,09700204307,6
SONBHADRA,P.M.S. GHICHORVA,KONE,09700204308,34
SONBHADRA,P.M.S. KARAHIYA MADHYA,KONE,09700204309,127
SONBHADRA,P.S. KARAHIYA MADHYA (KARAHIYA),KONE,09700204310,10
SONBHADRA,P.S. JAMPANI PASHCHIMI (JAMPANI),DUDHI,09700204602,4
SONBHADRA,COMPOSITE SCHOOL PAKRI,DUDHI,09700204702,37
SONBHADRA,P.S. KALINJAR,DUDHI,09700204703,20
SONBHADRA,P.S.KUDARI,DUDHI,09700205002,24
SONBHADRA,COMPOSITE SCHOOL BAIRKHAD,DUDHI,09700205003,4
SONBHADRA,COMPOSITE SCHOOL BARKHOHARA,DUDHI,09700205004,3
SONBHADRA,P.S. GHASIYA BASTI PURVI TOLA,DUDHI,09700205005,11
SONBHADRA,GOVT. U.M.V. BAIRKHAN,DUDHI,09700205007,11
SONBHADRA,SANGAM U.M.V. BAIRKHAN DUDDHI,DUDHI,09700205008,10
SONBHADRA,P.S.GOITHA,DUDHI,09700205101,41
SONBHADRA,COMPOSITE SCHOOL HIRACHAK,DUDHI,09700205203,48
SONBHADRA,P.S.DHORPA,DUDHI,09700205302,26
SONBHADRA,P.S.CHATARPUR,DUDHI,09700205401,3
SONBHADRA,COMPOSITE SCHOOL CHHATARPUR,DUDHI,09700205402,20
SONBHADRA,COMPOSITE SCHOOL HARNAKCHHAR,DUDHI,09700205502,14
SONBHADRA,P.S. CHARAKPATHALI (HARNAKACHHAR),DUDHI,09700205503,29
SONBHADRA,P.S.SALAIYADIH,DUDHI,09700205601,38
SONBHADRA,COMPOSITE SCHOOL SALAIYADEEH,DUDHI,09700205602,35
SONBHADRA,P.S.PHULWAR,DUDHI,09700205701,31
SONBHADRA,P.M.S. PHULWAR,DUDHI,09700205702,53
SONBHADRA,P.S. RASOIYA PHULWAR,DUDHI,09700205703,33
SONBHADRA,P.S. CHAK-FULWAR (FULWAR),DUDHI,09700205704,25
SONBHADRA,P.S.KOLINDUBA,DUDHI,09700205801,3
SONBHADRA,P.S. LALMATIYA,DUDHI,09700205802,2
SONBHADRA,COMPOSITE SCHOOL KEWAL,DUDHI,09700205902,11
SONBHADRA,P.S. BEGARIDAND,DUDHI,09700205904,7
SONBHADRA,P.S.DHUMA,DUDHI,09700206101,15
SONBHADRA,U.P.S.DHUMA,DUDHI,09700206103,24
SONBHADRA,P S PACHPHEDI,DUDHI,09700206104,4
SONBHADRA,P.S. JOGMAN BHUIYA BASTI,DUDHI,09700206105,4
SONBHADRA,COMPOSITE SCHOOL JAMPANI,DUDHI,09700206106,15
SONBHADRA,P.S. KUMHARBASTI,DUDHI,09700206107,6
SONBHADRA,P.S. DHUMA MADHYA (DHUMA),DUDHI,09700206108,11
SONBHADRA,P.S.MURISEMAR 2,DUDHI,09700206202,31
SONBHADRA,COMPOSITE SCHOOL MUDISEMAR,DUDHI,09700206203,37
SONBHADRA,COMPOSITE SCHOOL DHARTIDOLWA,DUDHI,09700206302,47
SONBHADRA,P.S.SUKHANA,DUDHI,09700206401,21
SONBHADRA,P.S.BAKCHDWA(MEDNIKHAN),DUDHI,09700206502,12
SONBHADRA,COMPOSITE SCHOOL MEDNIKHAN,DUDHI,09700206504,13
SONBHADRA,SAMGRA JAN P S MEDANIKHAN,DUDHI,09700206505,1
SONBHADRA,Govt. H.S.S. MEDNIKHAN,DUDHI,09700206506,192
SONBHADRA,P.S.KATAULI,DUDHI,09700206602,31
SONBHADRA,U.P.S.KATAULI,DUDHI,09700206603,9
SONBHADRA,P.S. BAIRAHAWA TOLA (KATAULI),DUDHI,09700206604,26
SONBHADRA,P.S. MEDIYANIKAHAR (KATAULI),DUDHI,09700206605,7
SONBHADRA,P.S. PAYIDEVA (KATAULI),DUDHI,09700206606,11
SONBHADRA,P.S.RANNU,DUDHI,09700206702,12
SONBHADRA,U.P.S.RANNU,DUDHI,09700206703,58
SONBHADRA,P.S. TENDUTOLA,DUDHI,09700206704,2
SONBHADRA,State P.S. KORGHI,DUDHI,09700206801,5
SONBHADRA,COMPOSITE SCHOOL HARPURA,DUDHI,09700206902,7
SONBHADRA,P.S. HARPURA MADHYA (HARPURA),DUDHI,09700206903,2
SONBHADRA,P.S. BAIGATOLA (HARPURA),DUDHI,09700206904,8
SONBHADRA,P.S.KUCHDHOETOLA (GOITHA),DUDHI,09700206905,6
SONBHADRA,P.S.DUDHI 2,DUDHI,09700207202,49
SONBHADRA,M.J.P.S.DUDHI,DUDHI,09700207501,1
SONBHADRA,P.S.SAWDIH,DUDHI,09700207601,33
SONBHADRA,P.S.LILASI KHURD,DUDHI,09700207701,26
SONBHADRA,P.S.SUICHATTAN,DUDHI,09700208001,35
SONBHADRA,P.S.BAGMANDWA,DUDHI,09700208201,27
SONBHADRA,P.S.DUMRA,DUDHI,09700208301,10
SONBHADRA,U.P.S.DUMRA,DUDHI,09700208302,28
SONBHADRA,P.S. JORKAHU,DUDHI,09700208303,23
SONBHADRA,COMPOSITE SCHOOL VASINTOLA,DUDHI,09700208304,57
SONBHADRA,P.S. BHUEYA BASTI (DUMARA),DUDHI,09700208305,21
SONBHADRA,P.S. GUPTA BASTI,DUDHI,09700208402,1
SONBHADRA,K.P.MS.DUDHI,DUDHI,09700208501,31
SONBHADRA,COMPOSITE SCHOOL DUDHI,DUDHI,09700208503,69
SONBHADRA,G.G.I.C. DUDHI,DUDHI,09700208504,151
SONBHADRA,G.I.C. DUDHI,DUDHI,09700208505,228
SONBHADRA,K.G.B.V. DUDHI,DUDHI,09700208507,1
SONBHADRA,KALPANA VIKAS BALIKA INTERMEDIATE  SCHOOL,,09700208512,4
SONBHADRA,COMPOSITE SCHOOL BUTBEDHWAN (VINDHAMGANJ),DUDHI,09700208601,36
SONBHADRA,BHARTI  INTER C  . WINDAMGANJ,DUDHI,09700208602,98
SONBHADRA,P.S. PASWAN BASTI (BUTBERHWA),DUDHI,09700208605,31
SONBHADRA,P.S.DHARATI DOLWA-2,DUDHI,09700208701,20
SONBHADRA,P.S.KALAKALIBAHARA-2,DUDHI,09700208801,36
SONBHADRA,P.M.S. KALKALI BAHARA (KALAKALI BAHARA),DUDHI,09700208802,16
SONBHADRA,P.S. AKELAMAHUWA,DUDHI,09700208901,6
SONBHADRA,P.S.GULARIYA,KONE,09700209101,1
SONBHADRA,P.S.BAIRIYAKHAR,DUDHI,09700209201,18
SONBHADRA,P.S.KARRI,DUDHI,09700209301,57
SONBHADRA,P.S.KALKALI BAHRA,DUDHI,09700209501,27
SONBHADRA,P.S.MAHUWARIYA(FULWAR),DUDHI,09700209701,24
SONBHADRA,P S HUMELDOHAR,DUDHI,09700209801,4
SONBHADRA,P.S.ROBERTSGANJ 1,ROBERTSGANJ,09700300101,39
SONBHADRA,MAA VAISHNO MODREN PUBLIC SCHOOL ROBERTSGANJ,ROBERTSGANJ,09700300103,3
SONBHADRA,P.S. MALUWATOLA,ROBERTSGANJ,09700300202,40
SONBHADRA,COMPOSITE SCHOOL MUSAHI,ROBERTSGANJ,09700300203,68
SONBHADRA,P.S. MUSAHI BASTI,ROBERTSGANJ,09700300204,53
SONBHADRA,P.S.SAJAUR,ROBERTSGANJ,09700300301,48
SONBHADRA,U.P.S. SAJAUR,ROBERTSGANJ,09700300302,49
SONBHADRA,P.S.AMOLI 2,ROBERTSGANJ,09700300401,18
SONBHADRA,P.S.CHHAPKA,ROBERTSGANJ,09700300501,33
SONBHADRA,P.M.S. CHHAPKA,ROBERTSGANJ,09700300502,39
SONBHADRA,GLENHIL SCHOOL CHHAPKA,ROBERTSGANJ,09700300504,11
SONBHADRA,P.S.ORAMORA,ROBERTSGANJ,09700300601,46
SONBHADRA,P.S. ROBERTSGANJ-2,ROBERTSGANJ,09700300701,56
SONBHADRA,P.S. ISLAMIYA ROBERTSGANJ,ROBERTSGANJ,09700300702,11
SONBHADRA,U.P.S.ROBERTSGANJ,ROBERTSGANJ,09700300711,17
SONBHADRA,GOVT.GIRL INTER COLLEGE ROBERTSGANJ,ROBERTSGANJ,09700300714,52
SONBHADRA,ADARSH I.C.ROBERTSGANJ,ROBERTSGANJ,09700300715,56
SONBHADRA,R.S.M.I.C.ROBERTSGANJ,ROBERTSGANJ,09700300722,17
SONBHADRA,SANT XAVIER U.M.S. ROBERTSGANJ,ROBERTSGANJ,09700300724,3
SONBHADRA,YUG S S N J H S ROBERTSGANJ,ROBERTSGANJ,09700300725,1
SONBHADRA,PRAKASH GENIUS PUBLIC ENGLISH SCHOOL ROBERTSGANJ,ROBERTSGANJ,09700300729,13
SONBHADRA,K.G.B.V ROBERTSGANJ,ROBERTSGANJ,09700300737,36
SONBHADRA,D A V PUBLIC SCHOOL ROBERTSGANJ,ROBERTSGANJ,09700300740,9
SONBHADRA,COMPOSITE SCHOOL JOGIYA MANDIR WARD NO 20 ROBERTSGANJ,ROBERTSGANJ,09700300741,23
SONBHADRA,P.S. MULTISTORY BULDING ROBERTSGANJ,ROBERTSGANJ,09700300751,1
SONBHADRA,COMPOSITE SCHOOL MULTISTORY BULDING ROBERTSGANJ,ROBERTSGANJ,09700300752,65
SONBHADRA,U.P.S. AKHADA MUHAL ROBERTSGANJ,ROBERTSGANJ,09700300753,37
SONBHADRA,ST. JOSEPH'S CONVENT HIGH SCHOOL ROBERTSGANJ,ROBERTSGANJ,09700300756,578
SONBHADRA,JANTA NURSERY L.M.V. HIDRIL COLONEY ROBERTSGANJ,ROBERTSGANJ,09700300757,2
SONBHADRA,TIRUPATI BALAJI PUBLIC CONVENT SCHOOL DHUWASKHURD ROBERTSGANJ,ROBERTSGANJ,09700300761,117
SONBHADRA,P.S.LASNA,ROBERTSGANJ,09700300801,43
SONBHADRA,U.P.S.LASNA,ROBERTSGANJ,09700300802,24
SONBHADRA,P.S. BIJAULI,ROBERTSGANJ,09700300803,9
SONBHADRA,COMPOSITE SCHOOL PAKRI,ROBERTSGANJ,09700300902,69
SONBHADRA,P.S.TIRANAHI (PAKARI),ROBERTSGANJ,09700300904,52
SONBHADRA,P.S.BIJARI,ROBERTSGANJ,09700301001,2
SONBHADRA,P.S. ARAULI,ROBERTSGANJ,09700301101,41
SONBHADRA,P.M.S. ARAULI,ROBERTSGANJ,09700301103,44
SONBHADRA,P.S.PETRAHI PANDEY,ROBERTSGANJ,09700301201,14
SONBHADRA,P.S.BHARARA KHURD (PETARAHI PANDEY),ROBERTSGANJ,09700301202,10
SONBHADRA,P.S.GORARI (PETARAHI PANDEY),ROBERTSGANJ,09700301203,28
SONBHADRA,P.S.SAHIGAN 1,ROBERTSGANJ,09700301301,20
SONBHADRA,COMPOSITE SCHOOL RAUP,ROBERTSGANJ,09700301402,123
SONBHADRA,P.S. GHASIYA BASTI (RAUP),ROBERTSGANJ,09700301405,41
SONBHADRA,P.S.SAHIJAN KHURD,ROBERTSGANJ,09700301502,45
SONBHADRA,P.S.SAHIJANKALA,ROBERTSGANJ,09700301503,43
SONBHADRA,U.P.S.SAHIJANKALA,ROBERTSGANJ,09700301504,64
SONBHADRA,COMPOSITE SCHOOL SAHIJAN 2,ROBERTSGANJ,09700301505,47
SONBHADRA,MAA VINDHYAVASINI SHIKSHAN SANSTHAN P S SAHIJANKALA,ROBERTSGANJ,09700301506,22
SONBHADRA,P.S. KHADEHARI,ROBERTSGANJ,09700301601,63
SONBHADRA,COMPOSITE SCHOOL KHADEHARI,ROBERTSGANJ,09700301602,61
SONBHADRA,P.S.PUSOULI,ROBERTSGANJ,09700301701,51
SONBHADRA,COMPOSITE SCHOOL BETHIGAON,ROBERTSGANJ,09700301802,45
SONBHADRA,P.S.BUNAHAR KHURD,ROBERTSGANJ,09700301901,44
SONBHADRA,P.S. BABURA,ROBERTSGANJ,09700301902,41
SONBHADRA,P.S.TIYRA,ROBERTSGANJ,09700302001,46
SONBHADRA,P.S. MEHURIKHURD,ROBERTSGANJ,09700302002,47
SONBHADRA,P.S. BABHANAULI-2 (BHABHANAULI),ROBERTSGANJ,09700302003,63
SONBHADRA,COMPOSITE SCHOOL NIPRAJ,ROBERTSGANJ,09700302102,46
SONBHADRA,P.S. KAMOJI,ROBERTSGANJ,09700302103,46
SONBHADRA,P.S.ORGAI,ROBERTSGANJ,09700302201,42
SONBHADRA,P.M.S. ORGAI - 1,ROBERTSGANJ,09700302203,45
SONBHADRA,COMPOSITE SCHOOL ORGAI 2,ROBERTSGANJ,09700302204,53
SONBHADRA,P.S. PURUSOTTAMPUR,ROBERTSGANJ,09700302205,41
SONBHADRA,P.S.NAUGAON KHURD (ORGAE P),ROBERTSGANJ,09700302206,51
SONBHADRA,COMPOSITE SCHOOL HINDUARI,ROBERTSGANJ,09700302302,37
SONBHADRA,P.S.HINOUTI,ROBERTSGANJ,09700302401,24
SONBHADRA,P.S.BICHCHHI,ROBERTSGANJ,09700302501,43
SONBHADRA,SUNBEAM SCHOOL BICHCHHI TIRNAHI ROBERTSGANJ,ROBERTSGANJ,09700302502,109
SONBHADRA,P.S.KAKRAHI,KARMA,09700302601,6
SONBHADRA,U.P.S.KAKRAHI,KARMA,09700302603,23
SONBHADRA,MA MOTI RANI DEVI H.S.S. SIRSIYA KEKARAHI,KARMA,09700302604,1
SONBHADRA,P.S.BHARUHA,KARMA,09700302701,20
SONBHADRA,P.M.S.BHARUHA,KARMA,09700302702,5
SONBHADRA,P.S. ASANA,KARMA,09700302703,14
SONBHADRA,P.S.JOKAHI,KARMA,09700302801,23
SONBHADRA,COMPOSITE SCHOOL PANPI,KARMA,09700302903,55
SONBHADRA,COMPOSITE SCHOOL KARKI,KARMA,09700303002,51
SONBHADRA,P.S.BASDEVA (KARKI),KARMA,09700303003,21
SONBHADRA,P.S.HARIJAN BASTI (KARKI),KARMA,09700303004,22
SONBHADRA,COMPOSITE SCHOOL PASAHIKALA,ROBERTSGANJ,09700303102,134
SONBHADRA,P.S. DEURARAJA,ROBERTSGANJ,09700303103,26
SONBHADRA,P.S.CHANDULI (PASAHI KALA),ROBERTSGANJ,09700303104,42
SONBHADRA,P.S.MAHULIYA,ROBERTSGANJ,09700303201,40
SONBHADRA,P.S.MADAR,ROBERTSGANJ,09700303301,44
SONBHADRA,P.S.KUCMRWA,KARMA,09700303401,28
SONBHADRA,P.S. PATERI,KARMA,09700303502,21
SONBHADRA,P.S.KHAIRAHI,KARMA,09700303601,9
SONBHADRA,P.M.S. KHAIRAHI,KARMA,09700303602,21
SONBHADRA,COMPOSITE SCHOOL MOKRAM,ROBERTSGANJ,09700303802,46
SONBHADRA,COMPOSITE SCHOOL KARARI,ROBERTSGANJ,09700303902,44
SONBHADRA,U.P.S. PURAINIYA,ROBERTSGANJ,09700303903,66
SONBHADRA,P.S. GORDEEHA-2,ROBERTSGANJ,09700303904,42
SONBHADRA,P.S.DHARNIPUR,ROBERTSGANJ,09700304001,45
SONBHADRA,P.S.PALIYA KALA,ROBERTSGANJ,09700304101,50
SONBHADRA,P.S. GOITHAHARI,ROBERTSGANJ,09700304102,13
SONBHADRA,P.S.GARHWA (PALIYAKALA),ROBERTSGANJ,09700304104,40
SONBHADRA,P.S.BARWN,ROBERTSGANJ,09700304201,25
SONBHADRA,P.S.DHURIYA (BARWAN),ROBERTSGANJ,09700304202,23
SONBHADRA,P.S.JAMGANW,ROBERTSGANJ,09700304301,42
SONBHADRA,P.S.DEVRADH,ROBERTSGANJ,09700304401,13
SONBHADRA,COMPOSITE SCHOOL KUSI,ROBERTSGANJ,09700304502,55
SONBHADRA,COMPOSITE SCHOOL KUSI 1 (DAUR),ROBERTSGANJ,09700304503,40
SONBHADRA,P.S.DOMARIYA (KUSI),ROBERTSGANJ,09700304504,9
SONBHADRA,P.S.KUSI BELAHI (KUSI),ROBERTSGANJ,09700304505,47
SONBHADRA,COMPOSITE SCHOOL KAITHI,ROBERTSGANJ,09700304603,68
SONBHADRA,COMPOSITE SCHOOL KAITHI 2,ROBERTSGANJ,09700304604,35
SONBHADRA,P.S.AMOKHAR,ROBERTSGANJ,09700304701,41
SONBHADRA,BABA RAHAMTUL ULUMSEMARI,ROBERTSGANJ,09700304703,10
SONBHADRA,P.S.PARSI PANDAY,ROBERTSGANJ,09700304801,24
SONBHADRA,JANTA INTER COLL PARASI PANDEY,ROBERTSGANJ,09700304802,71
SONBHADRA,P.S.KHAIRAHI (PARASI PANDEY),ROBERTSGANJ,09700304803,11
SONBHADRA,P.S.MUTHER,ROBERTSGANJ,09700304901,40
SONBHADRA,U.P.S.MUTHER,ROBERTSGANJ,09700304902,51
SONBHADRA,P.S.BARAK,ROBERTSGANJ,09700305001,50
SONBHADRA,U.P.S.BARAK,ROBERTSGANJ,09700305002,44
SONBHADRA,P.S.RAJPUR,ROBERTSGANJ,09700305101,106
SONBHADRA,P.S.MAHUARIYA,ROBERTSGANJ,09700305103,38
SONBHADRA,U.P.S.RAJPUR,ROBERTSGANJ,09700305104,102
SONBHADRA,P.S. KOTAWA,ROBERTSGANJ,09700305105,42
SONBHADRA,COMPOSITE SCHOOL UNCHDEEH,ROBERTSGANJ,09700305202,64
SONBHADRA,P.S.SALAYA,ROBERTSGANJ,09700305301,44
SONBHADRA,P.S.RAIPURA,ROBERTSGANJ,09700305501,61
SONBHADRA,COMPOSITE SCHOOL SENDHURI,ROBERTSGANJ,09700305602,43
SONBHADRA,P.S. MADARA,ROBERTSGANJ,09700305603,40
SONBHADRA,P.S.BAHUAR,ROBERTSGANJ,09700305701,44
SONBHADRA,U.P.S. BAHUAR,ROBERTSGANJ,09700305702,51
SONBHADRA,P.S. KUKRAHI,ROBERTSGANJ,09700305703,68
SONBHADRA,P.S. KACHARIYA TOLA (BAHUAR),ROBERTSGANJ,09700305704,48
SONBHADRA,P.S. BARHAUNA (BAHUAR),ROBERTSGANJ,09700305705,48
SONBHADRA,P.S.PATHARAHIYA BASTI (BAHUARA),ROBERTSGANJ,09700305706,4
SONBHADRA,P.S.BASAULI,ROBERTSGANJ,09700305801,43
SONBHADRA,P.S.BHURAEN TOLA (BASAULI),ROBERTSGANJ,09700305802,41
SONBHADRA,P.S.BANORA-2,ROBERTSGANJ,09700305901,43
SONBHADRA,P.S.TARAWA,ROBERTSGANJ,09700306001,8
SONBHADRA,P.M.S.TARAWA,ROBERTSGANJ,09700306002,33
SONBHADRA,P.S.CHTARA,ROBERTSGANJ,09700306101,4
SONBHADRA,P.M.S.CHATRA,ROBERTSGANJ,09700306102,54
SONBHADRA,GOVT. GIRLS HIGH SCHOOL CHATARA,ROBERTSGANJ,09700306103,124
SONBHADRA,P.S.PARSOTHI,ROBERTSGANJ,09700306201,50
SONBHADRA,P.S.MAHAWA,ROBERTSGANJ,09700306301,23
SONBHADRA,P.S.HAWATI,ROBERTSGANJ,09700306401,21
SONBHADRA,COMPOSITE SCHOOL PURNAGIM,ROBERTSGANJ,09700306502,100
SONBHADRA,P.S. SAPHARIPUR,ROBERTSGANJ,09700306503,46
SONBHADRA,P.S.BHADKANA,ROBERTSGANJ,09700306601,41
SONBHADRA,P.S. SAHDEIYA,ROBERTSGANJ,09700306602,6
SONBHADRA,P.S.KUSAHA,ROBERTSGANJ,09700306801,44
SONBHADRA,P.S.NAI BAZAR,ROBERTSGANJ,09700306901,43
SONBHADRA,P.S.BALAHI,ROBERTSGANJ,09700307001,43
SONBHADRA,COMPOSITE SCHOOL BADGAWA,ROBERTSGANJ,09700307102,39
SONBHADRA,COMPOSITE SCHOOL BAHERA,ROBERTSGANJ,09700307103,38
SONBHADRA,P.S. KHAREHARI (BANGANW),ROBERTSGANJ,09700307105,6
SONBHADRA,P.S. BAHERI (BANGANW),ROBERTSGANJ,09700307106,6
SONBHADRA,P.S.PURANI BASTI(BAHUARA),ROBERTSGANJ,09700307202,49
SONBHADRA,COMPOSITE SCHOOL BAHUARA,ROBERTSGANJ,09700307203,35
SONBHADRA,COMPOSITE SCHOOL AOURAHWA,ROBERTSGANJ,09700307206,44
SONBHADRA,P.S.BAHERAGANJ (BAHUARA),ROBERTSGANJ,09700307207,8
SONBHADRA,P.S.BABHNOLI,ROBERTSGANJ,09700307301,28
SONBHADRA,P.S.UDALI (BABHANAULI),ROBERTSGANJ,09700307303,23
SONBHADRA,P.S.SEMRI VISHUN LAL,ROBERTSGANJ,09700307401,41
SONBHADRA,P.S.BAHUARA GOBAR,ROBERTSGANJ,09700307501,25
SONBHADRA,P.S.TIN TALI,ROBERTSGANJ,09700307701,3
SONBHADRA,P.S.CHAKRA,ROBERTSGANJ,09700307801,13
SONBHADRA,P.S.TANDU,ROBERTSGANJ,09700307901,14
SONBHADRA,P.S. KHEKHARA,ROBERTSGANJ,09700307903,12
SONBHADRA,P.S. MAGURATI,ROBERTSGANJ,09700307904,40
SONBHADRA,COMPOSITE SCHOOL MAHURASAR,ROBERTSGANJ,09700308002,53
SONBHADRA,U.P.S. DEURA,ROBERTSGANJ,09700308004,9
SONBHADRA,P.S.ODAULI,ROBERTSGANJ,09700308101,43
SONBHADRA,P.S.KATWRIYA,ROBERTSGANJ,09700308201,17
SONBHADRA,P.S. KANHAURA,ROBERTSGANJ,09700308203,9
SONBHADRA,P.S.NAUGAONKALA (KATWARIYA),ROBERTSGANJ,09700308204,5
SONBHADRA,P.S.PATRAHI PATHK,ROBERTSGANJ,09700308401,1
SONBHADRA,P.S.NARANA,ROBERTSGANJ,09700308501,42
SONBHADRA,P.S.KUSRAT,ROBERTSGANJ,09700308601,2
SONBHADRA,P.S.KUSRAT 2,ROBERTSGANJ,09700308602,45
SONBHADRA,P.S.JAIT ROBERTSGANJ,ROBERTSGANJ,09700308701,47
SONBHADRA,P.S.JAMGAI,ROBERTSGANJ,09700308801,12
SONBHADRA,P.S.BAGHUARI,ROBERTSGANJ,09700308901,41
SONBHADRA,P.S.GARAURA,ROBERTSGANJ,09700308902,2
SONBHADRA,P.S. PAPI-2,ROBERTSGANJ,09700308903,42
SONBHADRA,COMPOSITE SCHOOL GADAURA,ROBERTSGANJ,09700308904,54
