#,School Name,District,Block Name,School Type,UDISE ID
42131,P.P. YUSUFPUR,AGRA,ETMADPUR,N/A,9150606401
42132,P.P. ZINDA CHHAPARA,KUSHINAGAR,KHADDA,N/A,9590304501
42133,P.P. ZINDA CHHAPARA PURVI,KUSHINAGAR,KHADDA,N/A,9590304503
42134,P.P. ZOGWALIYA,KUSHINAGAR,RAMKOLA,N/A,9590502604
42135,"P.P.,SUMAHI MEHADIYA",KUSHINAGAR,SEORAHI,N/A,9591100601
42136,P.P.AASE KA PURA,AGRA,PINAHAT,N/A,9151304806
42137,P.P.ABDUL CHAK ISLAM VISHUNPUI,KUSHINAGAR,RAMKOLA,N/A,9590500602
42138,P.P.ACHNERA -1,AGRA,ACCHNERA,N/A,9150200101
42139,P.P.ADARAUNA,KUSHINAGAR,RAMKOLA,N/A,9590503101
42140,P.P.AGAYA,KUSHINAGAR,KAPTANGANJ,N/A,9590404101
42141,P.P.AGWAR-1,AGRA,ETMADPUR,N/A,9150602201
42142,P.P.AGWAR-2,AGRA,ETMADPUR,N/A,9150602202
42143,P.P.AHIRAULI,KUSHINAGAR,DUDAHI,N/A,9591202901
42144,P.P.AHIRAULI DAN,KUSHINAGAR,SEORAHI,N/A,9591100201
42145,P.P.AHIRAULI KUSAMHI,KUSHINAGAR,RAMKOLA,N/A,9590502001
42146,P.P.AHIRAULI KUSAMHI(BABA TOLA,KUSHINAGAR,RAMKOLA,N/A,9590502002
42147,P.P.AHIRAULI NAVEEN,KUSHINAGAR,RAMKOLA,N/A,9590503201
42148,P.P.AJIJPUR-2,AGRA,BICHPURI,N/A,9150505202
42149,P.P.AJITGARH,AGRA,KHANDOLI,N/A,9151010701
42150,P.P.AKDERAWA,KUSHINAGAR,KASIA,N/A,9590801001
42151,P.P.AKOLA,AGRA,AKOLA,N/A,9150100701
42152,P.P.AMAHI,AGRA,JAITPUR  KALAN,N/A,9150900201
42153,P.P.AMAR SINGH,AGRA,PINAHAT,N/A,9151303801
42154,P.P.AMARAWA BUJURG,KUSHINAGAR,TAMKUHI,N/A,9591007401
42155,P.P.AMARPUR,KUSHINAGAR,HATA,N/A,9590601601
42156,P.P.AMAWA,KUSHINAGAR,FAZIL NAGAR,N/A,9590908201
42157,P.P.AMAWADUBE,KUSHINAGAR,TAMKUHI,N/A,9591004302
42158,P.P.AMAWAMAHANTH,KUSHINAGAR,TAMKUHI,N/A,9591005901
42159,P.P.AMWA BAZAR,KUSHINAGAR,RAMKOLA,N/A,9590506401
42160,P.P.ANATHALAY,AGRA,M.C.AGRA CITY,N/A,9151703501
42161,P.P.ANCHALPATTI,KUSHINAGAR,PADARAUNA,N/A,9590114101
42162,P.P.ANGUTHI-1,AGRA,BICHPURI,N/A,9150504101
42163,P.P.ANHARBARI,KUSHINAGAR,PADARAUNA,N/A,9590102801
42164,P.P.ANHYA,KUSHINAGAR,KASIA,N/A,9590803202
42165,P.P.ANJAHI,KUSHINAGAR,RAMKOLA,N/A,9590508101
42166,P.P.ANOOP KA PURA,AGRA,PINAHAT,N/A,9151306704
42167,P.P.ANOOP KA PURA,AGRA,SAIYAN,N/A,9151410601
42168,P.P.ARAJI TAKAWANT RAI,KUSHINAGAR,SEORAHI,N/A,9591108101
42169,P.P.ARHERA,AGRA,FATEHPUR  SIKRI,N/A,9150705701
42170,P.P.ARJUN PURA,AGRA,PINAHAT,N/A,9151302601
42171,P.P.ARNOTA,AGRA,PINAHAT,N/A,9151300101
42172,P.P.ARUSA,AGRA,PINAHAT,N/A,9151304807
42173,P.P.ASANA,KUSHINAGAR,MOTICHAK,N/A,9590701201
42174,P.P.ASOGAWA,KUSHINAGAR,FAZIL NAGAR,N/A,9590909801
42175,P.P.ASTAL,AGRA,BAROLI AHEER,N/A,9150410901
42176,P.P.ATHPAIRA,AGRA,BAROLI AHEER,N/A,9150410801
42177,P.P.AWARAWA SOFIGANJ,KUSHINAGAR,FAZIL NAGAR,N/A,9590907701
42178,P.P.BAAS INDA,AGRA,KHANDOLI,N/A,9151001901
42179,P.P.BAAS MAHUA,AGRA,SHAMSHABAD,N/A,9151501001
42180,P.P.BABHANAULI,KUSHINAGAR,VISHUNPURA,N/A,9591307401
42181,P.P.BABHANAULI,KUSHINAGAR,KAPTANGANJ,N/A,9590400101
42182,P.P.BADAGAON,KUSHINAGAR,PADARAUNA,N/A,9590103802
42183,P.P.BADAKATOLA,KUSHINAGAR,RAMKOLA,N/A,9590505201
42184,P.P.BADAL PATTI,KUSHINAGAR,PADARAUNA,N/A,9590107101
42185,P.P.BADARAHA VRIT,KUSHINAGAR,DUDAHI,N/A,9591202701
42186,P.P.BADHAWALIYA KHURD,KUSHINAGAR,PADARAUNA,N/A,9590111701
42187,P.P.BADHAYA BUJURG,KUSHINAGAR,SUKRAULI,N/A,9590204402
42188,P.P.BADI PATI (MANGROL GUJAR),AGRA,ACCHNERA,N/A,9150207801
42189,P.P.BADOBARA KALAN,AGRA,SHAMSHABAD,N/A,9151501701
42190,P.P.BADSHAH KI MADHIYA,AGRA,FATEHABAD,N/A,9151113901
42191,P.P.BAG KA PURA,AGRA,JAGNER,N/A,9150808301
42192,P.P.BAG KA PURA,AGRA,BAH,N/A,9150310101
42193,P.P.BAGAHA KHURD,KUSHINAGAR,RAMKOLA,N/A,9590505601
42194,P.P.BAGAHI,KUSHINAGAR,TAMKUHI,N/A,9591006501
42195,P.P.BAGALAHA,KUSHINAGAR,NAURANGIYA,N/A,9591402201
42196,P.P.BAGDA,AGRA,BAROLI AHEER,N/A,9150400501
42197,P.P.BAGHRENA,AGRA,PINAHAT,N/A,9151305801
42198,P.P.BAHADURGANJ,KUSHINAGAR,PADARAUNA,N/A,9590113001
42199,P.P.BAHETA,AGRA,BAROLI AHEER,N/A,9150401101
42200,P.P.BAIJANATHPUR,KUSHINAGAR,PADARAUNA,N/A,9590112501
42201,P.P.BAINPUR,AGRA,BICHPURI,N/A,9150502801
42202,P.P.BAIRAGI PATTI,KUSHINAGAR,KHADDA,N/A,9590308401
42203,P.P.BAIRIYA,KUSHINAGAR,RAMKOLA,N/A,9590502701
42204,P.P.BAIRIYA,KUSHINAGAR,KASIA,N/A,9590801701
42205,P.P.BAJARIYA,AGRA,PINAHAT,N/A,9151310101
42206,P.P.BAJHERA,AGRA,BAROLI AHEER,N/A,9150401001
42207,P.P.BAJU PATTI (BAIJANATHPUR),KUSHINAGAR,PADARAUNA,N/A,9590112502
42208,P.P.BAKALPUR,AGRA,SHAMSHABAD,N/A,9151505701
42209,P.P.BAKHTUPURA,AGRA,SAIYAN,N/A,9151407301
42210,P.P.BAL GOVERDHAN,AGRA,M.C.AGRA CITY,N/A,9151701901
42211,P.P.BALAE,AGRA,PINAHAT,N/A,9151304801
42212,P.P.BALIYAWA,KUSHINAGAR,FAZIL NAGAR,N/A,9590906801
42213,P.P.BALKA BASTI,AGRA,M.C.AGRA CITY,N/A,9151712601
42214,P.P.BALUAR,KUSHINAGAR,NAURANGIYA,N/A,9591407001
42215,P.P.BALUGANJ,AGRA,M.C.AGRA CITY,N/A,9151709101
42216,P.P.BALUWA,KUSHINAGAR,KAPTANGANJ,N/A,9590403701
42217,P.P.BAMANI,AGRA,KHANDOLI,N/A,9151005301
42218,P.P.BAMRAOLI AHIR,AGRA,BICHPURI,N/A,9150504901
42219,P.P.BAMROLI,AGRA,FATEHABAD,N/A,9151102101
42220,P.P.BAMROLI KATARA,AGRA,BAROLI AHEER,N/A,9150404401
42221,P.P.BAND PURA,AGRA,JAGNER,N/A,9150805525
42222,P.P.BANDHU CHHAPARA,KUSHINAGAR,PADARAUNA,N/A,9590108101
42223,P.P.BANGURI,AGRA,SHAMSHABAD,N/A,9151508701
42224,P.P.BANKATA,KUSHINAGAR,MOTICHAK,N/A,9590703301
42225,P.P.BANKATI,AGRA,JAITPUR  KALAN,N/A,9150909201
42226,P.P.BARAHAJ,KUSHINAGAR,PADARAUNA,N/A,9590102301
42227,P.P.BARAIPUR BANCHARA,KUSHINAGAR,SUKRAULI,N/A,9590205202
42228,P.P.BARARA-1,AGRA,BICHPURI,N/A,9150504201
42229,P.P.BARARA-2,AGRA,BICHPURI,N/A,9150504202
42230,P.P.BARAWA BAZAR,KUSHINAGAR,NAURANGIYA,N/A,9591404901
42231,P.P.BARAWA BAZAR NAUKA TOLA,KUSHINAGAR,KASIA,N/A,9590802203
42232,P.P.BARAWA KALA,KUSHINAGAR,KAPTANGANJ,N/A,9590401101
42233,P.P.BARAWA KHURD,KUSHINAGAR,HATA,N/A,9590605701
42234,P.P.BARAWA KOTAWA,KUSHINAGAR,KAPTANGANJ,N/A,9590405101
42235,P.P.BARAWA PATTI,KUSHINAGAR,DUDAHI,N/A,9591206301
42236,P.P.BARAWA RATANPUR,KUSHINAGAR,KHADDA,N/A,9590303801
42237,P.P.BARAWA SUKDEO,KUSHINAGAR,TAMKUHI,N/A,9591001802
42238,P.P.BARAWAASTHAN,KUSHINAGAR,RAMKOLA,N/A,9590501301
42239,P.P.BARENDA,AGRA,PINAHAT,N/A,9151306702
42240,P.P.BARGAHA,KUSHINAGAR,NAURANGIYA,N/A,9591407201
42241,P.P.BARIYA,KUSHINAGAR,SUKRAULI,N/A,9590201101
42242,P.P.BARODA SADAR,AGRA,AKOLA,N/A,9150103401
42243,P.P.BARPURA,AGRA,SAIYAN,N/A,9151401601
42244,P.P.BARPURA,AGRA,BAROLI AHEER,N/A,9150411301
42245,P.P.BARPURA,AGRA,PINAHAT,N/A,9151308901
42246,P.P.BARSAINA,KUSHINAGAR,SUKRAULI,N/A,9590200902
42247,P.P.BARTHA,KUSHINAGAR,MOTICHAK,N/A,9590703901
42248,P.P.BAS AGRIYA,AGRA,KHANDOLI,N/A,9151009701
42249,P.P.BAS BADAM,AGRA,ETMADPUR,N/A,9150602101
42250,P.P.BAS DALEL,AGRA,KHANDOLI,N/A,9151008501
42251,P.P.BAS DANSAHAI,AGRA,SHAMSHABAD,N/A,9151510501
42252,P.P.BAS KESHO,AGRA,ETMADPUR,N/A,9150606001
42253,P.P.BASADILA,KUSHINAGAR,RAMKOLA,N/A,9590507101
42254,P.P.BASADILA GUNAKAR,KUSHINAGAR,SEORAHI,N/A,9591102901
42255,P.P.BASAHIYA,KUSHINAGAR,KAPTANGANJ,N/A,9590404501
42256,P.P.BASAI ARELA,AGRA,PINAHAT,N/A,9151300401
42257,P.P.BASAI GUJAR,AGRA,PINAHAT,N/A,9151311301
42258,P.P.BASAI KALAN,AGRA,M.C.AGRA CITY,N/A,9151709801
42259,P.P.BASAI KHERAGARH,AGRA,KHERAGARH,N/A,9151200201
42260,P.P.BASDILA,KUSHINAGAR,KHADDA,N/A,9590304201
42261,P.P.BASDILA,KUSHINAGAR,VISHUNPURA,N/A,9591303101
42262,P.P.BASDILA BHARTOLI,KUSHINAGAR,KHADDA,N/A,9590304202
42263,P.P.BASDILA BUJURG,KUSHINAGAR,SEORAHI,N/A,9591104901
42264,P.P.BASDILA BUJURG BARHIE TOLA,KUSHINAGAR,SEORAHI,N/A,9591104904
42265,P.P.BASS RISAL,AGRA,KHANDOLI,N/A,9151004701
42266,P.P.BATARAULI,KUSHINAGAR,FAZIL NAGAR,N/A,9590909601
42267,P.P.BATARAULI BAZAR,KUSHINAGAR,PADARAUNA,N/A,9590104901
42268,P.P.BATESARA KHAS,KUSHINAGAR,KASIA,N/A,9590805201
42269,P.P.BATRAULI,KUSHINAGAR,HATA,N/A,9590606001
42270,P.P.BATTISA,AGRA,BAROLI AHEER,N/A,9150412301
42271,P.P.BAULIYA,KUSHINAGAR,KAPTANGANJ,N/A,9590405301
42272,P.P.BAUWA SAMSER SHAHI,KUSHINAGAR,TAMKUHI,N/A,9591007601
42273,P.P.BEDUPAR,KUSHINAGAR,SEORAHI,N/A,9591100901
42274,P.P.BEECH KA PURA,AGRA,SHAMSHABAD,N/A,9151514901
42275,P.P.BEECH KA PURA (KYORI),AGRA,PINAHAT,N/A,9151307501
42276,P.P.BEECH KA PURA (VIPRAWALI),AGRA,PINAHAT,N/A,9151309601
42277,P.P.BEEJLA,AGRA,FATEHABAD,N/A,9151110803
42278,P.P.BEERAI,AGRA,SAIYAN,N/A,9151405801
42279,P.P.BEILI,KUSHINAGAR,FAZIL NAGAR,N/A,9590904001
42280,P.P.BELAWA  ALAMDAS,KUSHINAGAR,FAZIL NAGAR,N/A,9590909101
42281,P.P.BELAWA BABU 2,KUSHINAGAR,SUKRAULI,N/A,9590206402
42282,P.P.BELAWA DURGA RAI,KUSHINAGAR,KASIA,N/A,9590800901
42283,P.P.BELAWA KALA,KUSHINAGAR,FAZIL NAGAR,N/A,9590901001
42284,P.P.BELAWA URF BAIRIYA,KUSHINAGAR,KAPTANGANJ,N/A,9590401201
42285,P.P.BELAWAJUNGAL,KUSHINAGAR,PADARAUNA,N/A,9590101401
42286,P.P.BELAWANIYA,KUSHINAGAR,RAMKOLA,N/A,9590505901
42287,P.P.BELBHADRA CHHAPARA,KUSHINAGAR,KAPTANGANJ,N/A,9590406901
42288,P.P.BELOTHI,AGRA,ETMADPUR,N/A,9150610101
42289,P.P.BELWANIA,KUSHINAGAR,KHADDA,N/A,9590305110
42290,P.P.BHADAURA,AGRA,FATEHABAD,N/A,9151105401
42291,P.P.BHADBHUJAPURA,AGRA,SAIYAN,N/A,9151401901
42292,P.P.BHADKAUL,AGRA,FATEHPUR  SIKRI,N/A,9150707401
42293,P.P.BHADSARKHAS,KUSHINAGAR,KAPTANGANJ,N/A,9590403601
42294,P.P.BHAGALPUR,KUSHINAGAR,KHADDA,N/A,9590303101
42295,P.P.BHAGAWANPUR,KUSHINAGAR,KAPTANGANJ,N/A,9590402506
42296,P.P.BHAGAWANPUR,KUSHINAGAR,KHADDA,N/A,9590308801
42297,P.P.BHAINSAHA,KUSHINAGAR,TAMKUHI,N/A,9591007101
42298,P.P.BHAINSAHI,KUSHINAGAR,HATA,N/A,9590602301
42299,P.P.BHAISAHA,KUSHINAGAR,KHADDA,N/A,9590305901
42300,P.P.BHAJAN CHHAPARA,KUSHINAGAR,KHADDA,N/A,9590300801
42301,P.P.BHALUHA,KUSHINAGAR,MOTICHAK,N/A,9590702501
42302,P.P.BHALUHI,KUSHINAGAR,FAZIL NAGAR,N/A,9590903501
42303,P.P.BHALUHI MADARIPATTI,KUSHINAGAR,KASIA,N/A,9590801601
42304,P.P.BHALUHI MADARIPATTI 2005,KUSHINAGAR,KASIA,N/A,9590801604
42305,P.P.BHALUHI UTTARI,KUSHINAGAR,MOTICHAK,N/A,9590706804
42306,P.P.BHANDAI,AGRA,BAROLI AHEER,N/A,9150402001
42307,P.P.BHANPURA,AGRA,SHAMSHABAD,N/A,9151503901
42308,P.P.BHARAPATIYA,KUSHINAGAR,TAMKUHI,N/A,9591003601
42309,P.P.BHARAWALIYA,KUSHINAGAR,PADARAUNA,N/A,9590109101
42310,P.P.BHARWALIYA,KUSHINAGAR,HATA,N/A,9590604801
42311,P.P.BHATA KI PIPRI,AGRA,FATEHABAD,N/A,9151113701
42312,P.P.BHATHAHI BABU,KUSHINAGAR,HATA,N/A,9590603301
42313,P.P.BHATHAHI BUJURG,KUSHINAGAR,FAZIL NAGAR,N/A,9590907901
42314,P.P.BHATHAHI BUJURG,KUSHINAGAR,RAMKOLA,N/A,9590507001
42315,P.P.BHATHAHI DARIYAW TOLA,KUSHINAGAR,FAZIL NAGAR,N/A,9590908101
42316,P.P.BHATHAHI RAJA,KUSHINAGAR,HATA,N/A,9590602101
42317,P.P.BHATWALIYA NAVEEN,KUSHINAGAR,PADARAUNA,N/A,9590104101
42318,P.P.BHEDI JUNGAL,KUSHINAGAR,KHADDA,N/A,9590303701
42319,P.P.BHEDIHARI (GAINAHI JUNGAL),KUSHINAGAR,KHADDA,N/A,9590306201
42320,P.P.BHIDAWALI,AGRA,SAIYAN,N/A,9151406801
42321,P.P.BHIKANPUR,AGRA,FATEHABAD,N/A,9151111801
42322,P.P.BHIKANPUR,AGRA,ETMADPUR,N/A,9150600901
42323,P.P.BHILAWALI  -2,AGRA,KHERAGARH,N/A,9151201502
42324,P.P.BHISWA SARKARI,KUSHINAGAR,PADARAUNA,N/A,9590110101
42325,P.P.BHISWALALA,KUSHINAGAR,PADARAUNA,N/A,9590107201
42326,P.P.BHITARI,AGRA,PINAHAT,N/A,9151310901
42327,P.P.BHIURA,KUSHINAGAR,KAPTANGANJ,N/A,9590401401
42328,P.P.BHOGALPURA,AGRA,BAROLI AHEER,N/A,9150401901
42329,P.P.BHOGPURA,AGRA,FATEHABAD,N/A,9151104201
42330,P.P.BHOLPURA,AGRA,BAROLI AHEER,N/A,9150408701
42331,P.P.BHONIGAPURA,AGRA,PINAHAT,N/A,9151302401
42332,P.P.BHOPUR,AGRA,JAGNER,N/A,9150806001
42333,P.P.BHOPUR,AGRA,FATEHPUR  SIKRI,N/A,9150703801
42334,P.P.BHOPURTHANSERA,AGRA,JAGNER,N/A,9150805801
42335,P.P.BHUJAULI KHURD,KUSHINAGAR,KHADDA,N/A,9590301801
42336,P.P.BICHOLA,AGRA,FATEHABAD,N/A,9151102401
42337,P.P.BICHPURI-2,AGRA,BICHPURI,N/A,9150501202
42338,P.P.BIDRAI,AGRA,FATEHABAD,N/A,9151100201
42339,P.P.BIHAR BUJURG,KUSHINAGAR,TAMKUHI,N/A,9591001601
42340,P.P.BIHARI,AGRA,FATEHABAD,N/A,9151105501
42341,P.P.BIHARIPUR(NAVEEN),AGRA,ETMADPUR,N/A,9150600301
42342,P.P.BIJAUL KA PURA,AGRA,FATEHABAD,N/A,9151107901
42343,P.P.BILLOCHPURA,AGRA,M.C.AGRA CITY,N/A,9151713501
42344,P.P.BIRAWAT KONHAWALIYA,KUSHINAGAR,SEORAHI,N/A,9591104601
42345,P.P.BISALPUR  -2,AGRA,KHERAGARH,N/A,9151201702
42346,P.P.BISARNA,AGRA,BAROLI AHEER,N/A,9150408401
42347,P.P.BISERA,AGRA,SAIYAN,N/A,9151402701
42348,P.P.BISERI BHAND,AGRA,BAROLI AHEER,N/A,9150408001
42349,P.P.BITHONA,AGRA,JAITPUR  KALAN,N/A,9150903701
42350,P.P.BNAKE BAGHACHAUR,KUSHINAGAR,SEORAHI,N/A,9591102001
42351,P.P.BODA TOLA/PIPARAKANAK,KUSHINAGAR,TAMKUHI,N/A,9591003003
42352,P.P.BODARWAR,KUSHINAGAR,KAPTANGANJ,N/A,9590403301
42353,P.P.BODARWAR SHUKL TOLA,KUSHINAGAR,KAPTANGANJ,N/A,9590403305
42354,P.P.BRAHM NAGAR,AGRA,BAROLI AHEER,N/A,9150404101
42355,P.P.BRATHALA,AGRA,SAIYAN,N/A,9151401501
42356,P.P.BUDHANA,AGRA,BAROLI AHEER,N/A,9150406001
42357,P.P.BULAHAWAN,KUSHINAGAR,KHADDA,N/A,9590305201
42358,P.P.BURG AKBAR,AGRA,KHANDOLI,N/A,9151004201
42359,P.P.BURJ PAITHKHERA,AGRA,KHANDOLI,N/A,9151011001
42360,P.P.CHABEYA TOLA,KUSHINAGAR,PADARAUNA,N/A,9590112303
42361,P.P.CHACHIHA(PINAHAT DEHAT),AGRA,PINAHAT,N/A,9151306401
42362,P.P.CHACHIPURA,AGRA,FATEHABAD,N/A,9151107601
42363,P.P.CHAINPUR,KUSHINAGAR,FAZIL NAGAR,N/A,9590908501
42364,P.P.CHAK NARAYANPUR,KUSHINAGAR,HATA,N/A,9590605601
42365,P.P.CHAKCHHAI,AGRA,BAROLI AHEER,N/A,9150409001
42366,P.P.CHAKHANI BHUMIHARI PATTI,KUSHINAGAR,NAURANGIYA,N/A,9591403701
42367,P.P.CHAKHANI PURAN CHHAPARA,KUSHINAGAR,NAURANGIYA,N/A,9591404101
42368,P.P.CHAKIYA,KUSHINAGAR,FAZIL NAGAR,N/A,9590905201
42369,P.P.CHAMPA RAM KA PURA,AGRA,PINAHAT,N/A,9151309901
42370,P.P.CHAMRAULI,AGRA,BAROLI AHEER,N/A,9150400701
42371,P.P.CHAMRAULI-2,AGRA,FATEHABAD,N/A,9151110802
42372,P.P.CHANDIPURA,AGRA,SAIYAN,N/A,9151406601
42373,P.P.CHANDRAPUR,AGRA,JAITPUR  KALAN,N/A,9150902001
42374,P.P.CHANU TOLA,KUSHINAGAR,TAMKUHI,N/A,9591001102
42375,P.P.CHARIPURA,AGRA,FATEHABAD,N/A,9151104501
42376,P.P.CHARRAPURA,AGRA,FATEHABAD,N/A,9151109101
42377,P.P.CHATUR CHHAPARA 2,KUSHINAGAR,KHADDA,N/A,9590301102
42378,P.P.CHAUGAN,AGRA,KHANDOLI,N/A,9151008001
42379,P.P.CHAUHTANA,AGRA,BICHPURI,N/A,9150501301
42380,P.P.CHAUKADHA,AGRA,KHANDOLI,N/A,9151004001
42381,P.P.CHAUMA FARAH,AGRA,ACCHNERA,N/A,9150208001
42382,P.P.CHAUMA SHAHPUR,AGRA,FATEHPUR  SIKRI,N/A,9150701001
42383,P.P.CHAUPARIYA,KUSHINAGAR,PADARAUNA,N/A,9590107401
42384,P.P.CHAUPATHIA,KUSHINAGAR,SEORAHI,N/A,9591108901
42385,P.P.CHAURA KHAS,KUSHINAGAR,FAZIL NAGAR,N/A,9590907401
42386,P.P.CHAURA RAM TAWAKKALSHAHI,KUSHINAGAR,FAZIL NAGAR,N/A,9590904101
42387,P.P.CHAURANGA BEHAD,AGRA,JAITPUR  KALAN,N/A,9150901701
42388,P.P.CHAURANGA HAR,AGRA,JAITPUR  KALAN,N/A,9150902901
42389,P.P.CHEET ,AGRA,KHERAGARH,N/A,9151201302
42390,P.P.CHEGAUNA,KUSHINAGAR,HATA,N/A,9590604101
42391,P.P.CHHADAMIPURA,AGRA,PINAHAT,N/A,9151305901
42392,P.P.CHHAHARI,AGRA,SAIYAN,N/A,9151405401
42393,P.P.CHHAI VASHWA,AGRA,FATEHABAD,N/A,9151112501
42394,P.P.CHHAPARA DALRAI,KUSHINAGAR,SEORAHI,N/A,9591102501
42395,P.P.CHHATTAPURA (SYARMAU),AGRA,SAIYAN,N/A,9151407701
42396,P.P.CHHATTHU KATEYA,KUSHINAGAR,FAZIL NAGAR,N/A,9590909301
42397,P.P.CHHAWANI,KUSHINAGAR,PADRAUNA (URBAN),N/A,9591500601
42398,P.P.CHHITAPURA BERAI,AGRA,SAIYAN,N/A,9151405701
42399,P.P.CHHITAUNI,KUSHINAGAR,HATA,N/A,9590601301
42400,P.P.CHHITAUNI PURVI (KATAI BH),KUSHINAGAR,KHADDA,N/A,9590302301
42401,P.P.CHILUA,KUSHINAGAR,SUKRAULI,N/A,9590205301
42402,P.P.CHIRGODA,KUSHINAGAR,VISHUNPURA,N/A,9591302101
42403,P.P.CHIRHAULI-1,AGRA,ETMADPUR,N/A,9150603001
42404,P.P.CHITRAWALA,AGRA,KHERAGARH,N/A,9151208601
42405,P.P.CHIURA PALI,KUSHINAGAR,MOTICHAK,N/A,9590701301
42406,P.P.CHOTE KA PURA,AGRA,JAITPUR  KALAN,N/A,9150904406
42407,P.P.D.C.TALPURA,JHANSI,JHANSI NAGARCHETRA,N/A,9361100252
42408,P.P.DADIYAPURA,JHANSI,JHANSI NAGARCHETRA,N/A,9361105319
42409,P.P.DAHAR KA PURA,AGRA,SAIYAN,N/A,9151401704
42410,P.P.DAHGAWA,AGRA,JAGNER,N/A,9150804001
42411,P.P.DALEL NAGAR,AGRA,KHANDOLI,N/A,9151010401
42412,P.P.DAMODARI,KUSHINAGAR,NAURANGIYA,N/A,9591406301
42413,P.P.DANIYADI,KUSHINAGAR,SEORAHI,N/A,9591102202
42414,P.P.DANIYADI BADHAYI TOLA,KUSHINAGAR,SEORAHI,N/A,9591102201
42415,P.P.DARAPURA,AGRA,SAIYAN,N/A,9151410001
42416,P.P.DAUDPUR,AGRA,FATEHPUR  SIKRI,N/A,9150701501
42417,P.P.DAVRAI,AGRA,SHAMSHABAD,N/A,9151504201
42418,P.P.DAVRAI,AGRA,JAGNER,N/A,9150809301
42419,P.P.DAWALI,AGRA,AKOLA,N/A,9150103501
42420,P.P.DAWANAHA,KUSHINAGAR,SEORAHI,N/A,9591106301
42421,P.P.DAYORAITHA,AGRA,BICHPURI,N/A,9150502701
42422,P.P.DEOGAON,KUSHINAGAR,NAURANGIYA,N/A,9591400201
42423,P.P.DEOKALI,KUSHINAGAR,SUKRAULI,N/A,9590202101
42424,P.P.DEORIA BABU,KUSHINAGAR,RAMKOLA,N/A,9590505801
42425,P.P.DEOTAHA,KUSHINAGAR,NAURANGIYA,N/A,9591402801
42426,P.P.DERA BANJARA,AGRA,ETMADPUR,N/A,9150607106
42427,P.P.DEURAWA,KUSHINAGAR,KAPTANGANJ,N/A,9590407101
42428,P.P.DEVNARI,AGRA,FATEHPUR  SIKRI,N/A,9150705001
42429,P.P.DEVRAJPUR,KUSHINAGAR,MOTICHAK,N/A,9590705101
42430,P.P.DHADHA BUJURG,KUSHINAGAR,HATA,N/A,9590608201
42431,P.P.DHAMENA,AGRA,SHAMSHABAD,N/A,9151505401
42432,P.P.DHAMOKAR,AGRA,KHERAGARH,N/A,9151203304
42433,P.P.DHANAHA,KUSHINAGAR,KASIA,N/A,9590803101
42434,P.P.DHANAHA,KUSHINAGAR,KHADDA,N/A,9590302701
42435,P.P.DHANAUJI,KUSHINAGAR,TAMKUHI,N/A,9591001501
42436,P.P.DHANAUJI,KUSHINAGAR,KHADDA,N/A,9590304601
42437,P.P.DHANAULI,AGRA,AKOLA,N/A,9150101901
42438,P.P.DHANDUPURA,AGRA,M.C.AGRA CITY,N/A,9151714448
42439,P.P.DHANIYA PURA,AGRA,JAITPUR  KALAN,N/A,9150902801
42440,P.P.DHANNIPATTI,KUSHINAGAR,KASIA,N/A,9590803401
42441,P.P.DHAR MATHIYA,KUSHINAGAR,TAMKUHI,N/A,9591006101
42442,P.P.DHARAMPUR,KUSHINAGAR,KHADDA,N/A,9590300501
42443,P.P.DHARAMPUR PARVAT,KUSHINAGAR,DUDAHI,N/A,9591201502
42444,P.P.DHARANI PATTI,KUSHINAGAR,KHADDA,N/A,9590301401
42445,P.P.DHARAPURA,AGRA,FATEHABAD,N/A,9151108904
42446,P.P.DHARIYAI,AGRA,FATEHABAD,N/A,9151116101
42447,P.P.DHARMAULI,KUSHINAGAR,HATA,N/A,9590605801
42448,P.P.DHARMAULI,KUSHINAGAR,RAMKOLA,N/A,9590502801
42449,P.P.DHARMSAMDA,KUSHINAGAR,RAMKOLA,N/A,9590500301
42450,P.P.DHARMSHALA,AGRA,JAITPUR  KALAN,N/A,9150910601
42451,P.P.DHAURAHARA KHAS,KUSHINAGAR,VISHUNPURA,N/A,9591303901
42452,P.P.DHIMISHRI-1,AGRA,FATEHABAD,N/A,9151100401
42453,P.P.DHORRA,AGRA,FATEHABAD,N/A,9151115901
42454,P.P.DHUM PATTI,KUSHINAGAR,SEORAHI,N/A,9591105801
42455,P.P.DHUNAWALIYA,KUSHINAGAR,FAZIL NAGAR,N/A,9590904501
42456,P.P.DHURIYA BHATH,KUSHINAGAR,KASIA,N/A,9590805901
42457,P.P.DHURIYA KHAS,KUSHINAGAR,KASIA,N/A,9590805301
42458,P.P.DHUWA TIKAR,KUSHINAGAR,RAMKOLA,N/A,9590502401
42459,P.P.DIGHAWA BUJURG PANDEY,KUSHINAGAR,KASIA,N/A,9590806104
42460,P.P.DIGHAWA BUJURG-1,KUSHINAGAR,KASIA,N/A,9590806101
42461,P.P.DIGNER-2,AGRA,BAROLI AHEER,N/A,9150400902
42462,P.P.DIGRAUTA,AGRA,KHERAGARH,N/A,9151201901
42463,P.P.DIHAWA PATTI,KUSHINAGAR,FAZIL NAGAR,N/A,9590904201
42464,P.P.DILIPNAGAR,KUSHINAGAR,KASIA,N/A,9590804701
